CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,mod_Attrition_Flag,mod_Gender,mod_Education_Level,mod_Income_Category,mod_Card_Category,handled_Total_Trans_Amt,mod_Age_Group,Trans_per_Month,Avg_Trans_Amt,Util_Ratio
713336883,Attrited Customer,61,F,0,High School,1.0,Less than $40K,Blue,36,4,3,4,1760.0,0,1760.0,0.457,2285,46,0.643,0.0,1,0,1.0,1.0,0,7.734558844354756,Seniors,1.2777777777777777,49.67391304347826,0.0
713119308,Existing Customer,50,F,3,Unknown,1.0,Less than $40K,Blue,39,4,4,3,1852.0,0,1852.0,0.801,4339,82,0.783,0.0,0,0,,1.0,0,8.375629627094451,Adults,2.1025641025641026,52.91463414634146,0.0
710815608,Existing Customer,43,M,2,High School,2.0,$60K - $80K,Blue,25,3,2,3,2049.0,1530,519.0,1.344,4521,70,0.628,0.747,0,1,1.0,3.0,0,8.416709652837914,Adults,2.8,64.58571428571429,0.746705710102489
809626983,Attrited Customer,48,F,3,High School,2.0,Less than $40K,Blue,43,3,3,3,1670.0,0,1670.0,0.707,2790,37,0.321,0.0,1,0,1.0,1.0,0,7.934155233536322,Adults,0.8604651162790697,75.4054054054054,0.0
803398983,Existing Customer,35,F,3,Unknown,3.0,Less than $40K,Blue,29,4,2,3,1511.0,864,647.0,0.712,4823,64,0.829,0.572,0,0,,1.0,0,8.481358738407021,Adults,2.206896551724138,75.359375,0.57180675049636
717568308,Existing Customer,39,M,1,Unknown,1.0,$80K - $120K,Blue,36,4,2,1,6018.0,0,6018.0,0.703,4355,78,0.857,0.0,0,1,,4.0,0,8.37930948405285,Adults,2.1666666666666665,55.833333333333336,0.0
711694083,Existing Customer,59,F,0,Post-Graduate,1.0,Less than $40K,Blue,48,4,2,2,3030.0,1251,1779.0,0.694,4724,71,0.775,0.413,0,0,4.0,1.0,0,8.460622839927844,Adults,1.4791666666666667,66.53521126760563,0.41287128712871285
712258308,Existing Customer,58,F,4,High School,1.0,Less than $40K,Blue,39,3,1,3,2755.0,1483,1272.0,0.806,4394,75,0.63,0.538,0,0,1.0,1.0,0,8.388222810119277,Adults,1.9230769230769231,58.586666666666666,0.5382940108892922
713884458,Existing Customer,51,M,4,High School,1.0,$80K - $120K,Blue,37,6,2,2,8783.0,2142,6641.0,0.662,4425,83,0.766,0.244,0,1,1.0,4.0,0,8.395251520610994,Adults,2.2432432432432434,53.31325301204819,0.24388022315837413
716160708,Existing Customer,64,M,1,Graduate,1.0,Less than $40K,Blue,36,4,3,1,1861.0,1677,184.0,0.742,5225,94,0.679,0.901,0,1,3.0,1.0,0,8.561401446080557,Seniors,2.611111111111111,55.58510638297872,0.9011284255776464
772728933,Attrited Customer,50,M,2,High School,2.0,$120K +,Blue,40,6,4,3,13709.0,813,12896.0,0.65,2511,40,0.6,0.059,1,1,1.0,5.0,0,7.828834527588089,Adults,1.0,62.775,0.05930410679115909
815320383,Attrited Customer,46,F,3,Unknown,,Less than $40K,Blue,41,5,3,2,4710.0,0,4710.0,0.717,2690,43,0.955,0.0,1,0,,1.0,0,7.897668150726906,Adults,1.048780487804878,62.55813953488372,0.0
712117983,Existing Customer,49,M,4,Graduate,2.0,$80K - $120K,Blue,39,6,3,2,17285.0,1853,15432.0,0.882,4787,60,0.714,0.107,0,1,3.0,4.0,0,8.473868066677865,Adults,1.5384615384615385,79.78333333333333,0.10720277697425513
788694558,Existing Customer,53,F,3,Uneducated,1.0,Less than $40K,Blue,40,5,2,3,1438.3,661,777.3,0.573,4463,87,0.812,0.46,0,0,0.0,1.0,0,8.403800504061147,Adults,2.175,51.298850574712645,0.4595703260793993
709275558,Existing Customer,54,M,2,Graduate,1.0,$60K - $80K,Blue,44,6,3,2,7866.0,0,7866.0,0.76,4238,55,0.719,0.0,0,1,3.0,3.0,0,8.352082671352637,Adults,1.25,77.05454545454545,0.0
711216933,Existing Customer,42,F,1,High School,2.0,Less than $40K,Blue,36,4,3,1,2190.0,1299,891.0,0.938,5026,77,0.711,0.593,0,0,1.0,1.0,0,8.522578663692576,Adults,2.138888888888889,65.27272727272727,0.5931506849315068
717069033,Existing Customer,43,F,4,Graduate,2.0,Less than $40K,Blue,30,4,1,3,4829.0,1153,3676.0,0.534,4778,65,0.97,0.239,0,0,3.0,1.0,0,8.471986598578159,Adults,2.1666666666666665,73.50769230769231,0.2387657900186374
714992733,Existing Customer,46,M,3,Graduate,3.0,$80K - $120K,Blue,36,5,1,1,3210.0,2081,1129.0,0.615,3962,62,0.938,0.648,0,1,3.0,4.0,0,8.284756593190435,Adults,1.7222222222222223,63.903225806451616,0.6482866043613708
809445858,Existing Customer,38,F,0,Graduate,1.0,Less than $40K,Blue,32,6,3,3,1755.0,750,1005.0,0.659,5000,79,0.837,0.427,0,0,3.0,1.0,0,8.517393171418904,Adults,2.46875,63.29113924050633,0.42735042735042733
708859158,Existing Customer,47,F,4,Graduate,1.0,$40K - $60K,Blue,37,4,1,1,1438.3,703,735.3,0.865,4341,80,0.951,0.489,0,0,3.0,2.0,0,8.376090350438238,Adults,2.1621621621621623,54.2625,0.48877146631439894
710040483,Existing Customer,37,M,3,Uneducated,,$60K - $80K,Blue,26,6,2,1,14485.0,2124,12361.0,0.527,3895,87,0.776,0.147,0,1,0.0,3.0,0,8.267705664762426,Adults,3.3461538461538463,44.770114942528735,0.1466344494304453
714667608,Existing Customer,47,M,5,Post-Graduate,2.0,$40K - $60K,Blue,36,4,3,2,6043.0,0,6043.0,0.627,4256,78,0.529,0.0,0,1,4.0,2.0,0,8.356319965828153,Adults,2.1666666666666665,54.56410256410256,0.0
714475908,Attrited Customer,43,M,2,Uneducated,1.0,$60K - $80K,Blue,35,5,3,2,6348.0,0,6348.0,0.4,1732,39,0.393,0.0,1,1,0.0,3.0,0,7.457609289715606,Adults,1.1142857142857143,44.41025641025641,0.0
713656308,Existing Customer,56,F,0,High School,2.0,Less than $40K,Blue,48,3,3,1,1438.3,0,1438.3,0.618,4210,75,0.5,0.0,0,0,1.0,1.0,0,8.345455428161928,Adults,1.5625,56.13333333333333,0.0
716790633,Attrited Customer,43,M,3,Graduate,2.0,$60K - $80K,Blue,36,4,2,3,17239.0,0,17239.0,0.393,1789,38,0.357,0.0,1,1,3.0,3.0,0,7.489970898834801,Adults,1.0555555555555556,47.078947368421055,0.0
716127333,Attrited Customer,45,F,3,Graduate,2.0,Unknown,Blue,36,5,2,3,18432.0,484,17948.0,0.557,2300,45,0.552,0.026,1,0,3.0,,0,7.741099090035366,Adults,1.25,51.111111111111114,0.026258680555555556
713017758,Existing Customer,47,F,1,Uneducated,1.0,Less than $40K,Blue,32,6,2,2,1636.0,1135,501.0,0.754,5056,85,0.809,0.694,0,0,0.0,1.0,0,8.528528701079983,Adults,2.65625,59.48235294117647,0.6937652811735942
717893358,Existing Customer,43,F,3,Graduate,2.0,Unknown,Blue,33,6,1,3,7951.0,1456,6495.0,0.882,4452,65,0.512,0.183,0,0,3.0,,0,8.401333305321703,Adults,1.9696969696969697,68.49230769230769,0.1831216199220224
780032208,Attrited Customer,44,M,3,Graduate,2.0,$60K - $80K,Blue,34,5,3,3,14201.0,0,14201.0,0.574,2223,47,0.679,0.0,1,1,3.0,3.0,0,7.707062655370473,Adults,1.3823529411764706,47.297872340425535,0.0
720219633,Existing Customer,52,F,0,Graduate,,$40K - $60K,Blue,42,4,3,2,2723.0,1544,1179.0,0.794,4108,70,1.258,0.567,0,0,3.0,2.0,0,8.32093496888341,Adults,1.6666666666666667,58.68571428571428,0.5670216672787367
711676008,Existing Customer,52,F,1,Graduate,1.0,Less than $40K,Blue,44,5,2,2,2019.0,991,1028.0,0.799,3603,59,0.967,0.491,0,0,3.0,1.0,0,8.189799618728228,Adults,1.3409090909090908,61.067796610169495,0.4908370480435859
714192033,Existing Customer,43,F,3,High School,1.0,Unknown,Blue,25,5,1,2,10305.0,1870,8435.0,0.722,4018,63,0.8,0.181,0,0,1.0,,0,8.2987883944492,Adults,2.52,63.77777777777778,0.18146530810286268
713442933,Existing Customer,49,M,3,Unknown,2.0,$40K - $60K,Blue,32,4,3,3,3114.0,2208,906.0,0.824,5219,86,0.686,0.709,0,1,,2.0,0,8.560252680876685,Adults,2.6875,60.68604651162791,0.7090558766859345
789052308,Attrited Customer,40,M,3,Graduate,,$40K - $60K,Blue,28,6,2,2,4323.0,0,4323.0,0.817,2451,38,0.727,0.0,1,1,3.0,2.0,0,7.804659297056102,Adults,1.3571428571428572,64.5,0.0
714948858,Attrited Customer,50,F,2,Unknown,1.0,Less than $40K,Blue,36,3,2,2,3647.0,2517,1130.0,0.842,2935,58,0.933,0.69,1,0,,1.0,0,7.984803389734406,Adults,1.6111111111111112,50.60344827586207,0.6901562928434329
711772983,Existing Customer,43,M,2,High School,1.0,$60K - $80K,Blue,35,5,2,2,1849.0,1293,556.0,0.835,4678,71,0.972,0.699,0,1,1.0,3.0,0,8.450839690866216,Adults,2.0285714285714285,65.88732394366197,0.6992969172525689
802937058,Existing Customer,53,M,1,Graduate,2.0,$80K - $120K,Blue,47,3,3,1,2540.0,1859,681.0,0.768,4480,80,0.702,0.732,0,1,3.0,4.0,0,8.407601514786142,Adults,1.702127659574468,56.0,0.7318897637795275
712493058,Existing Customer,42,F,5,High School,1.0,Unknown,Blue,31,6,3,2,4972.0,0,4972.0,0.719,4524,72,0.756,0.0,0,0,1.0,,0,8.417372856134026,Adults,2.3225806451612905,62.833333333333336,0.0
718808883,Existing Customer,55,F,2,Graduate,1.0,Less than $40K,Silver,47,3,3,1,13565.0,0,13565.0,0.56,3705,69,0.917,0.0,0,0,3.0,1.0,1,8.217708406845306,Adults,1.4680851063829787,53.69565217391305,0.0
719685408,Attrited Customer,40,M,2,Uneducated,2.0,$60K - $80K,Blue,29,3,2,2,6332.0,318,6014.0,0.783,2505,43,0.536,0.05,1,1,0.0,3.0,0,7.826443135456014,Adults,1.4827586206896552,58.25581395348837,0.05022109917877448
708829758,Existing Customer,41,M,2,High School,2.0,$60K - $80K,Blue,36,4,3,2,6062.0,761,5301.0,0.307,3877,66,0.375,0.126,0,1,1.0,3.0,0,8.263074835802596,Adults,1.8333333333333333,58.74242424242424,0.1255361266908611
710792733,Existing Customer,47,F,3,Post-Graduate,2.0,Less than $40K,Blue,29,4,2,2,2897.0,638,2259.0,1.041,4491,75,0.786,0.22,0,0,4.0,1.0,0,8.410053315858335,Adults,2.586206896551724,59.88,0.22022782188470832
716838633,Existing Customer,46,M,4,High School,1.0,$60K - $80K,Blue,36,4,5,0,13407.0,1341,12066.0,0.928,4869,84,0.615,0.1,0,1,1.0,3.0,0,8.490849216076635,Adults,2.3333333333333335,57.964285714285715,0.1000223763705527
714041283,Existing Customer,50,F,2,Graduate,1.0,Unknown,Blue,40,5,2,2,6610.0,1663,4947.0,0.813,4735,83,0.766,0.252,0,0,3.0,,0,8.462948176563842,Adults,2.075,57.04819277108434,0.25158850226928897
710284233,Attrited Customer,33,M,4,Uneducated,2.0,$80K - $120K,Blue,36,5,3,4,1438.3,0,1438.3,0.98,2439,43,0.72,0.0,1,1,0.0,4.0,0,7.799753318287247,Adults,1.1944444444444444,56.72093023255814,0.0
752944533,Existing Customer,45,F,5,High School,2.0,Less than $40K,Blue,34,4,1,2,2030.0,1269,761.0,0.646,5067,88,0.725,0.625,0,0,1.0,1.0,0,8.53070154144103,Adults,2.588235294117647,57.57954545454545,0.6251231527093596
713312208,Attrited Customer,53,M,1,High School,2.0,$40K - $60K,Blue,43,1,2,3,3146.0,0,3146.0,0.414,1868,38,0.31,0.0,1,1,1.0,2.0,0,7.533158807455563,Adults,0.8837209302325582,49.1578947368421,0.0
804045933,Existing Customer,36,M,0,Graduate,2.0,$80K - $120K,Blue,30,5,3,2,5302.0,2414,2888.0,0.779,4284,74,0.682,0.455,0,1,3.0,4.0,0,8.36287583103188,Adults,2.466666666666667,57.891891891891895,0.45529988683515654
716662683,Existing Customer,55,F,2,Unknown,1.0,Less than $40K,Blue,45,6,2,3,3185.0,1820,1365.0,0.965,5069,81,1.025,0.571,0,0,,1.0,0,8.531096096585228,Adults,1.8,62.58024691358025,0.5714285714285714
713432508,Existing Customer,42,F,3,Post-Graduate,2.0,Less than $40K,Blue,36,4,3,2,4328.0,1749,2579.0,0.806,4593,72,1.0,0.404,0,0,4.0,1.0,0,8.432506383249043,Adults,2.0,63.791666666666664,0.40411275415896486
799475658,Existing Customer,51,F,3,Uneducated,2.0,Less than $40K,Blue,45,3,3,3,2238.0,1300,938.0,1.071,4508,79,0.756,0.581,0,0,0.0,1.0,0,8.413830678421084,Adults,1.7555555555555555,57.063291139240505,0.580875781948168
719849958,Existing Customer,44,F,4,Graduate,1.0,Less than $40K,Blue,36,4,3,3,2658.0,1884,774.0,0.627,4779,83,0.93,0.709,0,0,3.0,1.0,0,8.472195825485501,Adults,2.3055555555555554,57.57831325301205,0.708803611738149
715803933,Existing Customer,47,M,1,Post-Graduate,1.0,$60K - $80K,Blue,36,4,2,2,9090.0,1371,7719.0,0.64,4422,65,0.585,0.151,0,1,4.0,3.0,0,8.394573477868327,Adults,1.8055555555555556,68.03076923076924,0.15082508250825083
779486433,Existing Customer,46,F,5,Unknown,1.0,Less than $40K,Blue,28,3,2,3,2424.0,2169,255.0,0.613,4209,76,0.767,0.895,0,0,,1.0,0,8.345217926676428,Adults,2.7142857142857144,55.38157894736842,0.8948019801980198
708281433,Existing Customer,57,F,2,Graduate,2.0,Less than $40K,Blue,36,5,1,3,1438.3,0,1438.3,0.565,3848,75,0.705,0.0,0,0,3.0,1.0,0,8.255568653283746,Adults,2.0833333333333335,51.306666666666665,0.0
779844408,Attrited Customer,43,F,1,Post-Graduate,2.0,Less than $40K,Blue,27,4,3,3,1438.3,0,1438.3,0.481,2137,40,0.333,0.0,1,0,4.0,1.0,0,7.6676260915849905,Adults,1.4814814814814814,53.425,0.0
721306908,Existing Customer,61,F,1,Graduate,1.0,Unknown,Blue,44,4,3,2,2303.0,540,1763.0,0.57,3440,46,0.704,0.234,0,0,3.0,,0,8.14351740579748,Seniors,1.0454545454545454,74.78260869565217,0.23447676943117673
713964858,Existing Customer,51,M,2,Graduate,3.0,$120K +,Blue,41,4,2,3,2792.0,887,1905.0,0.793,4074,81,0.8,0.318,0,1,3.0,5.0,0,8.312626025674962,Adults,1.975609756097561,50.2962962962963,0.31769340974212035
717545808,Existing Customer,44,F,4,Post-Graduate,1.0,Less than $40K,Blue,32,3,1,2,2900.0,1987,913.0,0.667,4549,70,0.75,0.685,0,0,4.0,1.0,0,8.422882511944996,Adults,2.1875,64.98571428571428,0.6851724137931035
771232533,Existing Customer,46,F,2,Graduate,2.0,Less than $40K,Blue,33,3,3,3,2267.0,1283,984.0,0.761,4249,81,0.8,0.566,0,0,3.0,1.0,0,8.354674261918463,Adults,2.4545454545454546,52.45679012345679,0.5659461843846493
710883483,Existing Customer,52,F,1,Graduate,2.0,$40K - $60K,Blue,34,3,3,3,4189.0,2066,2123.0,0.686,4661,85,0.735,0.493,0,0,3.0,2.0,0,8.447199819595703,Adults,2.5,54.83529411764706,0.4931964669372165
801715383,Attrited Customer,45,M,4,Graduate,2.0,$60K - $80K,Blue,39,6,3,2,12890.0,0,12890.0,0.576,2216,51,0.545,0.0,1,1,3.0,3.0,0,7.7039102096163115,Adults,1.3076923076923077,43.450980392156865,0.0
719594433,Existing Customer,35,F,2,Graduate,1.0,Unknown,Blue,26,6,1,2,3269.0,1434,1835.0,0.63,4672,66,0.65,0.439,0,0,3.0,,0,8.449556542700426,Adults,2.5384615384615383,70.78787878787878,0.4386662587947385
716310633,Existing Customer,59,F,1,Post-Graduate,1.0,Less than $40K,Blue,36,6,2,2,2759.0,2481,278.0,0.588,5037,84,0.68,0.899,0,0,4.0,1.0,0,8.524764456912555,Adults,2.3333333333333335,59.964285714285715,0.8992388546574845
714188883,Attrited Customer,46,F,5,Doctorate,1.0,Less than $40K,Blue,37,3,2,2,1787.0,0,1787.0,0.654,2345,36,0.286,0.0,1,0,5.0,1.0,0,7.76046702921342,Adults,0.972972972972973,65.13888888888889,0.0
772437633,Existing Customer,43,M,3,Graduate,1.0,$60K - $80K,Blue,33,4,2,3,6854.0,0,6854.0,0.703,4578,72,0.756,0.0,0,1,3.0,3.0,0,8.429235912657095,Adults,2.1818181818181817,63.583333333333336,0.0
708536283,Attrited Customer,35,M,1,Doctorate,1.0,$80K - $120K,Blue,27,3,2,2,2904.0,2517,387.0,0.624,2653,46,0.586,0.867,1,1,5.0,4.0,0,7.8838232148921525,Adults,1.7037037037037037,57.67391304347826,0.8667355371900827
772569033,Existing Customer,44,M,0,High School,3.0,$80K - $120K,Blue,34,5,2,2,5293.0,1236,4057.0,0.848,4572,90,0.8,0.234,0,1,1.0,4.0,0,8.427924723658055,Adults,2.6470588235294117,50.8,0.2335159644813905
714443883,Existing Customer,57,F,3,Graduate,2.0,Less than $40K,Blue,49,4,2,1,1781.0,0,1781.0,0.57,4593,81,0.8,0.0,0,0,3.0,1.0,0,8.432506383249043,Adults,1.653061224489796,56.7037037037037,0.0
710369658,Existing Customer,50,M,3,Unknown,2.0,$60K - $80K,Blue,36,4,3,2,3276.0,2353,923.0,0.725,4488,92,0.736,0.718,0,1,,3.0,0,8.409385238781931,Adults,2.5555555555555554,48.78260869565217,0.7182539682539683
788440083,Existing Customer,55,M,2,Uneducated,1.0,$60K - $80K,Silver,48,5,3,3,34516.0,1384,33132.0,0.625,3807,82,0.864,0.04,0,1,0.0,3.0,1,8.244859395911256,Adults,1.7083333333333333,46.426829268292686,0.0400973461583034
773332908,Existing Customer,48,M,4,High School,,$60K - $80K,Blue,30,3,3,2,14670.0,1900,12770.0,0.806,4221,83,0.766,0.13,0,1,1.0,3.0,0,8.348064228408266,Adults,2.7666666666666666,50.855421686746986,0.12951601908657123
709307808,Attrited Customer,59,F,2,High School,2.0,$40K - $60K,Blue,36,3,3,3,4375.0,0,4375.0,0.621,2507,53,0.472,0.0,1,0,1.0,2.0,0,7.827240901752812,Adults,1.4722222222222223,47.301886792452834,0.0
712507758,Existing Customer,36,F,2,College,,Unknown,Blue,24,6,3,3,3448.0,1903,1545.0,0.841,5471,87,0.642,0.552,0,0,2.0,,0,8.607399459302387,Adults,3.625,62.88505747126437,0.5519141531322506
715701033,Attrited Customer,43,M,2,Graduate,2.0,$80K - $120K,Blue,33,5,3,3,2111.0,1761,350.0,0.753,2112,46,0.769,0.834,1,1,3.0,4.0,0,7.655864017616056,Adults,1.393939393939394,45.91304347826087,0.8342018000947419
718478883,Existing Customer,55,F,2,College,1.0,Less than $40K,Blue,36,4,1,3,3123.0,0,3123.0,0.513,4424,81,0.723,0.0,0,0,2.0,1.0,0,8.39502555744203,Adults,2.25,54.617283950617285,0.0
788734158,Existing Customer,42,M,4,Graduate,2.0,$40K - $60K,Blue,19,5,3,2,8374.0,0,8374.0,0.885,4493,59,1.034,0.0,0,1,3.0,2.0,0,8.410498452745275,Adults,3.1052631578947367,76.15254237288136,0.0
794490858,Existing Customer,48,F,1,High School,2.0,$40K - $60K,Silver,28,3,1,2,15713.0,1387,14326.0,0.904,4775,61,0.605,0.088,0,0,1.0,2.0,1,8.471358655072438,Adults,2.1785714285714284,78.27868852459017,0.08827085852478839
718397658,Existing Customer,60,F,0,Unknown,1.0,$40K - $60K,Blue,36,6,3,2,4115.0,1231,2884.0,0.745,3627,61,1.179,0.299,0,0,,2.0,0,8.196436811235028,Adults,1.6944444444444444,59.459016393442624,0.2991494532199271
718826883,Attrited Customer,50,M,3,Uneducated,1.0,$80K - $120K,Blue,36,6,3,2,6925.0,0,6925.0,0.821,2506,36,0.44,0.0,1,1,0.0,4.0,0,7.826842098158293,Adults,1.0,69.61111111111111,0.0
716733933,Existing Customer,42,F,2,High School,2.0,Unknown,Blue,30,5,3,2,1898.0,725,1173.0,0.664,5051,64,1.065,0.382,0,0,1.0,,0,8.527539483470381,Adults,2.1333333333333333,78.921875,0.38198103266596417
809307108,Existing Customer,44,F,1,High School,1.0,Unknown,Blue,39,4,3,2,2021.0,1182,839.0,0.794,4209,77,0.833,0.585,0,0,1.0,,0,8.345217926676428,Adults,1.9743589743589745,54.66233766233766,0.5848589807026224
778671483,Existing Customer,33,F,3,Uneducated,1.0,Less than $40K,Blue,13,5,3,3,1630.0,1008,622.0,0.695,4143,67,0.595,0.618,0,0,0.0,1.0,0,8.329416783939319,Adults,5.153846153846154,61.83582089552239,0.6184049079754601
815504583,Attrited Customer,48,F,4,Graduate,1.0,$40K - $60K,Blue,43,3,2,4,1538.0,0,1538.0,0.684,2275,43,0.483,0.0,1,0,3.0,2.0,0,7.730174795246222,Adults,1.0,52.906976744186046,0.0
789319458,Existing Customer,48,M,5,Uneducated,1.0,$60K - $80K,Blue,38,6,2,3,22639.0,1481,21158.0,0.703,4219,65,0.477,0.065,0,1,0.0,3.0,0,8.347590407030058,Adults,1.7105263157894737,64.9076923076923,0.06541808383762533
710382108,Existing Customer,39,F,3,Post-Graduate,2.0,Less than $40K,Blue,19,5,1,2,2452.0,2423,29.0,0.778,4204,63,0.8,0.988,0,0,4.0,1.0,0,8.344029572407049,Adults,3.3157894736842106,66.73015873015873,0.9881729200652528
720895533,Existing Customer,32,F,4,Unknown,2.0,Less than $40K,Blue,22,6,3,3,1438.3,1056,382.3,0.986,4885,78,1.053,0.734,0,0,,1.0,0,8.494129251817686,Adults,3.5454545454545454,62.62820512820513,0.7342000973371341
709891608,Attrited Customer,41,M,2,High School,2.0,$120K +,Blue,24,5,2,3,9924.0,0,9924.0,0.517,1949,43,0.483,0.0,1,1,1.0,5.0,0,7.575584651557793,Adults,1.7916666666666667,45.325581395348834,0.0
717136533,Existing Customer,37,F,2,Uneducated,1.0,Less than $40K,Blue,26,4,2,2,2586.0,835,1751.0,0.721,4883,73,0.825,0.323,0,0,0.0,1.0,0,8.493719835230594,Adults,2.8076923076923075,66.89041095890411,0.322892498066512
790164408,Existing Customer,59,F,1,Unknown,2.0,Less than $40K,Blue,52,6,3,3,2308.0,2094,214.0,0.722,4869,77,0.75,0.907,0,0,,1.0,0,8.490849216076635,Adults,1.4807692307692308,63.23376623376623,0.9072790294627383
795613233,Existing Customer,48,F,2,Graduate,2.0,Unknown,Blue,42,4,2,0,10514.0,1494,9020.0,0.649,4949,76,0.81,0.142,0,0,3.0,,0,8.507142855562735,Adults,1.8095238095238095,65.11842105263158,0.1420962526155602
709009833,Existing Customer,54,M,3,Graduate,2.0,$40K - $60K,Blue,44,3,3,3,1655.0,0,1655.0,0.766,4621,67,0.675,0.0,0,1,3.0,2.0,0,8.438582790834326,Adults,1.5227272727272727,68.97014925373135,0.0
720054183,Existing Customer,41,F,2,Graduate,1.0,$40K - $60K,Blue,25,4,2,2,2768.0,2228,540.0,0.864,5112,86,0.87,0.805,0,0,3.0,2.0,0,8.53954159508,Adults,3.44,59.44186046511628,0.8049132947976878
713193408,Existing Customer,59,F,0,Unknown,1.0,Less than $40K,Blue,52,3,3,3,2533.0,2076,457.0,0.738,3816,75,0.829,0.82,0,0,,1.0,0,8.247220052745229,Adults,1.4423076923076923,50.88,0.8195815238847217
801508383,Existing Customer,48,M,2,Graduate,2.0,$80K - $120K,Blue,42,6,3,2,25658.0,1721,23937.0,0.592,4498,85,0.635,0.067,0,1,3.0,4.0,0,8.411610428841172,Adults,2.0238095238095237,52.917647058823526,0.06707459661703952
711949683,Attrited Customer,55,F,2,College,3.0,$40K - $60K,Blue,36,6,2,3,4410.0,2517,1893.0,0.53,1883,44,0.63,0.571,1,0,2.0,2.0,0,7.5411524551363085,Adults,1.2222222222222223,42.79545454545455,0.5707482993197279
787747308,Attrited Customer,49,F,4,Uneducated,,Less than $40K,Blue,39,6,3,2,3468.0,2517,951.0,0.746,2494,39,0.345,0.726,1,0,0.0,1.0,0,7.822044008185619,Adults,1.0,63.94871794871795,0.7257785467128027
720064158,Existing Customer,51,F,3,Post-Graduate,2.0,Less than $40K,Blue,36,4,2,3,1438.3,0,1438.3,0.709,4323,70,0.667,0.0,0,0,4.0,1.0,0,8.371936178759098,Adults,1.9444444444444444,61.75714285714286,0.0
779104608,Attrited Customer,34,F,3,High School,,Unknown,Blue,15,5,1,3,1438.3,0,1438.3,0.689,2819,48,0.6,0.0,1,0,1.0,,0,7.944492163932159,Adults,3.2,58.729166666666664,0.0
715477233,Existing Customer,55,F,1,High School,,Unknown,Blue,36,3,2,3,6968.0,1430,5538.0,0.95,4037,69,1.029,0.205,0,0,1.0,,0,8.303504798872783,Adults,1.9166666666666667,58.507246376811594,0.20522388059701493
719524383,Existing Customer,35,F,3,Graduate,1.0,$40K - $60K,Blue,22,3,1,3,2441.0,1670,771.0,0.697,4105,73,0.553,0.684,0,0,3.0,2.0,0,8.32020459757888,Adults,3.3181818181818183,56.23287671232877,0.6841458418680868
713804883,Attrited Customer,46,F,4,Post-Graduate,1.0,Less than $40K,Blue,37,3,2,2,1836.0,0,1836.0,0.323,1799,28,0.167,0.0,1,0,4.0,1.0,0,7.495541943884256,Adults,0.7567567567567568,64.25,0.0
710359458,Existing Customer,50,F,1,Graduate,2.0,$40K - $60K,Blue,36,5,1,3,2560.0,1807,753.0,0.995,4456,70,0.522,0.706,0,0,3.0,2.0,0,8.402231172946555,Adults,1.9444444444444444,63.65714285714286,0.705859375
716311683,Existing Customer,43,M,4,College,2.0,$80K - $120K,Blue,36,4,1,2,32733.0,1448,31285.0,0.655,3452,54,0.862,0.044,0,1,2.0,4.0,0,8.146998697389993,Adults,1.5,63.925925925925924,0.0442367030214157
753795633,Attrited Customer,48,F,2,Uneducated,2.0,Less than $40K,Blue,41,5,3,2,2964.0,2517,447.0,0.699,2327,38,0.81,0.849,1,0,0.0,1.0,0,7.752764808851328,Adults,0.926829268292683,61.23684210526316,0.8491902834008097
780076833,Existing Customer,44,M,1,Unknown,,$80K - $120K,Blue,29,6,1,2,8315.0,1008,7307.0,0.718,4088,66,0.61,0.121,0,1,,4.0,0,8.316055720364643,Adults,2.2758620689655173,61.93939393939394,0.12122669873722189
716019333,Existing Customer,65,F,0,Unknown,1.0,Less than $40K,Blue,56,6,3,3,2279.0,1789,490.0,0.865,4091,82,0.907,0.785,0,0,,1.0,0,8.316789127071518,Seniors,1.4642857142857142,49.890243902439025,0.7849934181658622
820657083,Existing Customer,53,M,4,College,1.0,$80K - $120K,Silver,48,5,1,2,34516.0,800,33716.0,0.804,3819,72,0.6,0.023,0,1,2.0,4.0,1,8.24800570160062,Adults,1.5,53.041666666666664,0.023177656738903697
716901858,Existing Customer,49,M,4,Doctorate,2.0,$40K - $60K,Blue,39,5,1,2,1438.3,0,1438.3,0.562,3691,77,0.51,0.0,0,1,5.0,2.0,0,8.213923595622743,Adults,1.9743589743589745,47.935064935064936,0.0
